#OTU ID	ERR505083	ERR505084	ERR505085	ERR505086	ERR505087	ERR505088	ERR505089	ERR505090	ERR505091	ERR505092	ERR505093	ERR505094	ERR505095	ERR505096	ERR505097	ERR505098	ERR505099	ERR505100	ERR505101	ERR505102	ERR505103	ERR505104	ERR505105	ERR505106	ERR671910	ERR671913	ERR671914	ERR671915	ERR671916	ERR671917	ERR671923	ERR671925	ERR671929	ERR671930	ERR671931	ERR671932	ERR671934	ERR671935	ERR671936	ERR671939	ERR687883	ERR687885	ERR687887	ERR687890	ERR687892	ERR687895	ERR687896	ERR687897	SRR1950687	SRR1950688	SRR1950689	SRR1950694	SRR1950695	SRR1950701	SRR1950711	SRR1950716	SRR1950717	SRR1950724	SRR1950729	SRR1950730	SRR1950731	SRR1950736	SRR1950744	SRR1950747	SRR1950748	SRR1950749	SRR1950758	SRR1950762	SRR1950768	SRR1950769	SRR1950776	SRR1950777	SRR6853342	SRR6853343	SRR6853344	SRR6853345	SRR6853346	SRR6853347	SRR6853348	SRR6853349	SRR6853350	SRR6853351	SRR6853352	SRR6853353	SRR6853354	SRR6853355	SRR6853356	SRR6853357	SRR6853358	SRR6853359	SRR6853360	SRR6853361	SRR6853362	SRR6853363	SRR6853364	SRR6853365	SRR6853366	SRR6853367	SRR6853368	SRR6853369	SRR6853370	SRR6853371	SRR6853372	SRR6853373	SRR6853374	SRR6853375	SRR6853376	SRR6853377	SRR6853378	SRR6853379	SRR6853380	SRR6853381	SRR6853382	SRR6853383
Suillellus subamygdalinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sutorius australiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Tylopilus ferrugineus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tylopilus violatinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthoconium affine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xerocomellus chrysenteron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xerocomus badius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xerocomus magniporus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xerocomus subtomentosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coniophora arida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	1	0	0	0	0	0	0	0	0	0	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coniophora puteana	23	56	10	13	6	13	14	5	8	2	6	1	3	1	43	98	2	1	2	17	1	0	13	8	463	389	463	434	458	450	620	489	693	475	478	513	593	552	528	574	585	545	504	453	411	368	387	525	43	0	49	1	47	133	72	22	53	208	63	22	55	94	144	58	71	56	44	28	23	47	50	31	17	14	39	32	55	4	1	183	15	387	469	112	26	14	1	0	0	2	0	382	60	60	427	22	185	19	10	2	9	4	6	13	79	16	9	3	0	1	5	152	4	320
Gyrodontium sacchari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gyroporus cyanescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpova corsicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydnomerulius pinastri	5	16	10	8	1	4	9	16	1	3	2	4	0	1	48	38	0	1	5	15	8	6	2	3	282	224	271	265	294	272	405	301	437	303	372	359	430	414	393	353	408	348	291	259	277	262	277	283	18	0	33	0	24	60	44	16	48	178	46	20	45	79	86	52	59	37	35	22	6	47	48	32	18	4	32	13	15	14	0	115	5	183	300	73	18	5	0	1	0	3	0	199	31	37	337	12	121	18	8	3	3	8	1	2	47	8	1	1	1	5	2	80	1	180
Paxillus involutus	9	21	21	16	7	5	45	2	27	48	4	4	4	0	4	7	3	3	0	11	3	5	1	4	290	223	269	260	291	290	354	271	434	295	353	327	405	457	379	365	346	317	309	227	309	250	278	276	41	23	41	0	35	130	39	34	35	195	39	11	40	97	92	52	71	47	27	19	51	31	28	22	11	6	56	15	20	26	0	105	5	227	118	44	23	3	0	0	3	2	0	176	34	31	138	19	86	52	12	3	4	8	5	6	35	8	3	4	1	3	1	89	3	133
Paxillus rubicundulus	21	73	12	11	5	3	3	2	2	9	3	3	3	1	4	3	13	38	1	17	0	2	8	30	330	226	253	254	272	242	312	243	347	234	234	275	342	322	284	290	304	281	292	246	206	227	238	325	20	2	38	0	30	70	36	18	64	84	40	38	23	41	92	65	66	43	31	27	45	26	21	9	86	6	14	421	1230	585	4	388	12	576	496	93	641	7	0	1	26	10	1	644	1220	65	661	227	668	7	60	66	7	20	6	3	311	3	4	3	2	43	1	536	47	768
Pisolithus microcarpus	59	138	9	9	3	6	5	3	4	2	0	6	4	0	4	2	2	0	0	11	0	0	2	4	301	213	272	300	346	329	407	338	991	785	860	748	387	406	392	389	360	774	892	253	264	264	272	303	28	2	25	0	35	74	36	36	30	137	52	27	26	56	116	45	59	29	23	13	25	32	23	20	5	10	13	6	5	7	2	78	6	132	159	52	20	5	0	0	1	0	1	179	11	39	163	5	98	7	8	1	4	3	3	3	31	7	1	0	0	5	1	85	2	145
Pisolithus tinctorius	20	22	4	10	1	7	35	21	12	16	5	14	1	5	3	6	3	2	3	11	4	0	27	279	382	229	344	332	346	325	470	384	935	731	707	747	368	448	403	461	429	777	754	324	280	319	315	400	21	0	43	1	32	103	42	21	61	186	50	16	40	71	132	64	49	43	37	21	39	33	34	32	8	8	18	27	45	13	0	98	8	241	251	43	12	3	0	0	2	2	0	221	54	53	210	24	117	5	9	3	7	1	4	4	65	10	2	2	0	3	0	68	3	171
Rhizopogon luteolus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizopogon vesiculosus	1	5	1	7	0	1	3	7	12	60	0	0	2	3	1	0	2	0	0	8	1	0	1	0	219	164	133	127	152	128	133	137	200	143	146	152	156	183	127	152	149	158	153	112	116	135	133	244	9	0	16	0	11	38	21	16	25	63	17	9	18	30	51	17	16	16	26	8	13	26	13	6	9	3	4	24	22	8	1	76	0	157	129	28	39	2	0	0	2	0	0	113	33	21	108	9	111	6	5	1	4	4	0	0	38	5	1	0	0	2	0	56	0	188
Rhizopogon vinicolor	9	5	25	9	0	9	5	2	2	7	1	2	0	0	1	0	2	1	1	10	0	0	2	6	181	142	133	154	162	162	237	178	236	191	176	163	268	202	215	191	226	171	172	129	138	137	143	168	16	0	20	0	19	18	19	14	19	32	26	9	17	15	30	49	33	18	27	5	8	8	12	10	16	3	6	55	67	19	1	57	5	126	121	24	63	2	2	0	2	1	0	108	68	14	121	33	86	7	11	3	0	6	4	1	66	1	0	4	0	3	2	92	7	105
Scleroderma citrinum	11	28	16	11	14	6	19	4	3	3	10	20	3	5	4	6	5	5	7	12	5	2	4	8	368	259	352	354	322	355	447	396	613	421	448	461	449	416	400	468	467	469	443	340	345	362	374	360	33	0	45	1	39	109	62	36	49	125	55	22	39	69	150	68	78	39	29	27	61	36	54	28	30	8	15	72	109	157	1	95	10	188	276	78	96	7	2	2	2	2	1	271	126	49	285	52	117	18	17	7	9	4	2	3	52	17	4	1	0	9	2	142	6	162
Austropaxillus macnabbii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpula incrassata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	6	5	0	0	0	0	0	0	0	11	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpula lacrymans	18	108	3	4	1	16	8	5	8	61	1	3	0	0	7	29	9	9	5	17	0	0	12	7	276	224	286	273	282	253	351	271	434	291	300	311	319	275	298	372	366	311	307	205	216	238	278	283	32	2	48	1	34	86	51	37	78	144	78	27	57	60	172	67	62	44	34	29	15	36	30	18	108	37	80	127	220	187	20	1220	9	1384	1189	433	125	3	2	0	5	32	2	2365	307	319	1552	156	1048	64	20	23	47	1	3	25	341	13	3	2	2	27	3	1076	3	1430
Suillus grevillei	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suillus luteus	20	26	7	7	3	7	23	6	20	21	9	10	2	0	7	12	1	4	2	20	8	6	5	1	335	305	350	312	379	329	496	426	605	390	402	452	513	506	432	448	469	439	418	278	337	318	314	360	27	0	45	0	32	69	35	19	56	138	65	19	33	55	143	50	37	45	27	12	15	39	29	30	18	3	29	17	14	11	1	111	5	256	274	56	14	3	1	0	1	2	2	234	25	47	269	16	149	15	11	2	6	3	3	3	62	17	0	2	1	3	2	137	1	204
Suillus sinuspaulianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bondarcevomyces taxi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botryobasidium botryosum	43	110	64	35	2	15	16	15	15	15	23	57	10	5	4	17	6	11	12	22	1	0	10	24	511	464	538	519	569	549	645	532	747	511	521	559	585	572	542	638	637	652	508	502	508	479	499	524	50	190	56	6	57	148	158	70	89	355	93	22	76	134	270	114	99	68	53	47	66	56	81	44	52	42	130	28	64	55	8	339	14	857	1174	259	43	9	2	0	3	7	0	907	192	170	1182	40	277	75	11	13	29	14	8	8	132	23	6	3	1	12	3	339	6	440
Botryobasidium subcoronatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cantharellus aff. congolensis BB 06.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cantharellus aff. tanzanicus BB 06.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
Cantharellus cibarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	2	3	3	3	3	27	6	3	5	3	0	1	11	6	4	6	0	0	2	3	1	0	0	0	0	0	0	4	6	0	0	0	4	4	0	5	10	9	1	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	2
Cantharellus minor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cantharellus sp. JPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cantharellus sp. WXH 2590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cantharellus sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cantharellus subincarnatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cantharellus tanzanicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceratobasidium ramicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceratobasidium sp. CBS 154.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceratobasidium sp. CBS 569.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizoctonia solani	90	262	75	87	35	55	74	25	51	88	31	49	59	28	23	39	25	43	5	107	14	13	83	30	2055	1581	1941	1873	2199	2161	2500	2033	2809	2129	2285	2239	2179	2281	1981	2356	2498	2301	2311	1813	1777	1836	1760	2049	224	3	205	0	194	867	381	187	365	1279	279	135	248	605	856	393	377	310	216	161	161	220	258	173	170	121	219	258	448	491	32	1508	33	2814	2844	793	290	28	2	4	16	17	6	2905	472	511	2889	289	1613	135	88	25	53	24	14	56	475	61	8	5	3	53	15	1543	13	2744
Thanatephorus cucumeris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydnum albomagnum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tulasnella calospora	11	45	17	14	4	8	21	2	15	38	6	35	159	134	8	6	13	12	1	22	1	0	7	6	577	422	511	518	554	606	839	608	828	589	620	711	796	780	670	765	784	720	657	494	523	447	488	548	48	2	45	1	67	194	118	55	110	312	94	35	82	151	238	73	123	63	47	42	54	52	87	47	49	38	79	45	118	165	6	330	10	780	860	226	77	8	2	0	7	6	0	857	91	156	887	31	306	30	11	5	22	11	6	2	109	21	2	9	2	6	1	300	10	443
Tulasnella pruinosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cinereomyces lindbladii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibricium subceraceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Limonomyces culmigenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peniophorella praetermissa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phlebiella vaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
